ID,Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Gender,Age
41343,EPX,Travel Agency,Online,Cancellation Plan,0,13,CHINA,29.0,0.0,,36
3466,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,3,INDONESIA,20.0,0.0,,46
62191,EPX,Travel Agency,Online,Cancellation Plan,0,10,THAILAND,18.0,0.0,,24
61937,EPX,Travel Agency,Online,Cancellation Plan,0,43,MALAYSIA,10.0,0.0,,55
16087,EPX,Travel Agency,Online,Cancellation Plan,0,7,SINGAPORE,10.0,0.0,,48
15605,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,21,AUSTRALIA,38.0,0.0,,36
21545,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,15,INDONESIA,20.0,0.0,,36
5425,JZI,Airlines,Online,Basic Plan,0,1,CHINA,22.0,7.7,M,59
49939,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,57,AUSTRALIA,49.5,29.7,,58
51478,C2B,Airlines,Online,Bronze Plan,1,115,SINGAPORE,33.5,8.38,M,40
7192,EPX,Travel Agency,Online,Cancellation Plan,0,32,NEPAL,32.0,0.0,,36
36547,TTW,Travel Agency,Offline,Spouse or Parents Comprehensive Plan,0,391,SINGAPORE,86.0,0.0,M,43
29078,C2B,Airlines,Online,Bronze Plan,0,19,SINGAPORE,29.5,7.38,F,30
40259,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,13,"KOREA, REPUBLIC OF",99.0,59.4,,46
1762,JZI,Airlines,Online,Basic Plan,0,77,THAILAND,52.0,18.2,F,47
27792,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,84,THAILAND,20.0,0.0,,24
34855,EPX,Travel Agency,Online,Cancellation Plan,0,7,PHILIPPINES,10.0,0.0,,23
69,EPX,Travel Agency,Online,Cancellation Plan,0,11,THAILAND,10.0,0.0,,64
4408,JZI,Airlines,Online,Basic Plan,0,2,CHINA,22.0,7.7,F,43
63026,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,CHINA,33.0,0.0,,35
29788,RAB,Airlines,Online,Value Plan,0,10,BRUNEI DARUSSALAM,23.0,9.2,M,32
62514,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,74,UNITED STATES,21.0,0.0,,54
48375,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,84,NETHERLANDS,24.0,0.0,,36
61768,EPX,Travel Agency,Online,Cancellation Plan,0,4,MYANMAR,23.0,0.0,,35
19902,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,55,AUSTRALIA,69.3,41.58,,39
418,C2B,Airlines,Online,Silver Plan,0,18,SINGAPORE,71.0,17.75,M,42
39785,EPX,Travel Agency,Online,Cancellation Plan,0,13,HONG KONG,27.0,0.0,,36
13499,EPX,Travel Agency,Online,Cancellation Plan,0,1,SINGAPORE,11.0,0.0,,36
10219,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,CHINA,20.0,0.0,,41
12252,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,15,AUSTRALIA,79.2,47.52,,49
36469,EPX,Travel Agency,Online,2 way Comprehensive Plan,1,19,VIET NAM,25.0,0.0,,36
8614,EPX,Travel Agency,Online,Cancellation Plan,0,31,UNITED STATES,23.0,0.0,,31
1589,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,33,MALAYSIA,39.6,23.76,,43
38024,EPX,Travel Agency,Online,Cancellation Plan,0,8,THAILAND,13.0,0.0,,36
62303,EPX,Travel Agency,Online,Cancellation Plan,0,34,SINGAPORE,40.0,0.0,,35
18177,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,4,MALAYSIA,23.0,0.0,,36
27953,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,68,CHINA,37.0,0.0,,36
48740,EPX,Travel Agency,Online,Cancellation Plan,0,40,PHILIPPINES,19.0,0.0,,36
16157,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,2,MALAYSIA,19.8,11.88,,31
14119,RAB,Airlines,Online,Value Plan,0,0,BRUNEI DARUSSALAM,15.0,6.0,M,53
2609,EPX,Travel Agency,Online,Cancellation Plan,0,28,SINGAPORE,80.0,0.0,,23
10779,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,5,AUSTRALIA,29.7,17.82,,50
51324,JZI,Airlines,Online,Value Plan,0,7,INDONESIA,0.0,9.1,F,39
51515,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,65,THAILAND,59.4,35.64,,31
22211,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,79,"TAIWAN, PROVINCE OF CHINA",20.0,0.0,,23
1020,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,VIET NAM,20.0,0.0,,33
24958,EPX,Travel Agency,Offline,2 way Comprehensive Plan,1,10,MALAYSIA,20.0,0.0,,118
42166,JZI,Airlines,Online,Basic Plan,0,48,JAPAN,26.0,9.1,F,60
9834,EPX,Travel Agency,Online,Cancellation Plan,0,23,CHINA,19.0,0.0,,36
44748,C2B,Airlines,Online,Silver Plan,0,24,SINGAPORE,74.4,18.6,M,51
34598,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,48,THAILAND,89.1,53.46,,59
36896,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,CAMBODIA,20.0,0.0,,36
62852,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,5,CHINA,43.0,0.0,,35
52491,EPX,Travel Agency,Online,Cancellation Plan,0,15,UNITED ARAB EMIRATES,59.0,0.0,,36
39273,C2B,Airlines,Online,Silver Plan,0,19,SINGAPORE,15.0,3.75,F,28
26287,EPX,Travel Agency,Online,Cancellation Plan,0,32,CHINA,10.0,0.0,,36
34457,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,12,VIET NAM,82.0,0.0,,51
19149,EPX,Travel Agency,Online,Cancellation Plan,0,73,INDONESIA,18.0,0.0,,30
43764,EPX,Travel Agency,Online,Cancellation Plan,0,7,MYANMAR,10.0,0.0,,36
58447,EPX,Travel Agency,Online,Cancellation Plan,0,42,UNITED STATES,10.0,0.0,,45
14263,EPX,Travel Agency,Online,Cancellation Plan,0,35,SINGAPORE,10.0,0.0,,36
28541,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,109,AUSTRALIA,-19.8,11.88,,31
60500,EPX,Travel Agency,Online,Cancellation Plan,0,1,INDIA,13.0,0.0,,28
25077,EPX,Travel Agency,Online,Cancellation Plan,0,25,INDONESIA,10.0,0.0,,36
26555,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,1,24,MALAYSIA,39.6,23.76,,31
57146,JZI,Airlines,Online,Basic Plan,0,32,CHINA,35.0,12.25,M,31
12760,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,101,FRANCE,73.0,0.0,,36
44617,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,216.0,54.0,M,29
420,C2B,Airlines,Online,Silver Plan,0,47,SINGAPORE,70.85,17.71,F,39
49291,EPX,Travel Agency,Online,Cancellation Plan,0,35,SINGAPORE,36.0,0.0,,36
43291,EPX,Travel Agency,Online,Cancellation Plan,0,5,PHILIPPINES,22.0,0.0,,36
6067,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,25,UNITED STATES,101.0,0.0,,32
42584,TST,Travel Agency,Offline,Travel Cruise Protect,0,81,MALAYSIA,30.0,10.5,F,47
19956,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,47,UNITED STATES,112.0,0.0,,33
40907,C2B,Airlines,Online,Silver Plan,0,84,SINGAPORE,39.0,9.75,F,41
30561,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,61,NEPAL,34.0,0.0,,36
4053,JZI,Airlines,Online,Value Plan,0,104,UNITED STATES,138.0,48.3,M,50
1304,EPX,Travel Agency,Online,Cancellation Plan,0,20,THAILAND,16.0,0.0,,36
54834,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,THAILAND,24.0,0.0,,41
24679,EPX,Travel Agency,Online,Cancellation Plan,0,38,HONG KONG,15.0,0.0,,36
8838,EPX,Travel Agency,Online,Cancellation Plan,0,9,HONG KONG,80.0,0.0,,36
9086,JZI,Airlines,Online,Basic Plan,0,25,ITALY,49.0,17.15,M,49
6725,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,30,UNITED ARAB EMIRATES,0.0,11.88,,31
39884,C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,40.0,10.0,F,29
27677,EPX,Travel Agency,Online,Cancellation Plan,0,5,THAILAND,10.0,0.0,,36
52467,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,123,CHINA,52.0,0.0,,36
9143,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,VIET NAM,27.0,0.0,,36
34176,C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,13.5,3.38,F,42
50929,JZI,Airlines,Online,Basic Plan,0,13,CHINA,26.0,9.1,M,49
7321,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,4,SINGAPORE,20.0,0.0,,39
31403,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,6,THAILAND,29.7,17.82,,32
33671,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,PHILIPPINES,35.0,0.0,,36
37612,C2B,Airlines,Online,Annual Gold Plan,0,373,SINGAPORE,0.0,97.34,F,52
55979,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,28,MALAYSIA,20.0,0.0,,36
44048,C2B,Airlines,Online,Bronze Plan,0,25,SINGAPORE,53.0,13.25,F,29
42616,TST,Travel Agency,Offline,Travel Cruise Protect,0,64,THAILAND,30.0,10.5,M,39
43558,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,MALAYSIA,87.0,0.0,,36
3592,JZI,Airlines,Online,Basic Plan,0,2,PHILIPPINES,18.0,6.3,F,27
21809,EPX,Travel Agency,Online,Cancellation Plan,0,40,SINGAPORE,10.0,0.0,,36
1022,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,4,VIET NAM,20.0,0.0,,36
47474,EPX,Travel Agency,Online,Cancellation Plan,0,15,UNITED ARAB EMIRATES,32.0,0.0,,36
48983,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,216.0,54.0,M,27
26652,EPX,Travel Agency,Online,Cancellation Plan,0,14,NETHERLANDS,19.0,0.0,,36
11068,EPX,Travel Agency,Online,Cancellation Plan,0,5,UNITED ARAB EMIRATES,31.0,0.0,,36
40345,EPX,Travel Agency,Online,Cancellation Plan,0,37,MALAYSIA,10.0,0.0,,36
678,EPX,Travel Agency,Online,Cancellation Plan,0,1,CHINA,10.0,0.0,,36
59893,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,THAILAND,58.0,0.0,,63
25985,EPX,Travel Agency,Online,Cancellation Plan,0,41,HONG KONG,18.0,0.0,,36
7818,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,56,SPAIN,49.5,29.7,,47
26503,JZI,Airlines,Online,Basic Plan,0,7,MYANMAR,18.0,6.3,F,31
51259,EPX,Travel Agency,Online,Cancellation Plan,0,4,VIET NAM,10.0,0.0,,40
56662,JZI,Airlines,Online,Value Plan,0,23,ITALY,87.0,30.45,M,47
37617,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,28,AUSTRALIA,69.3,41.58,,31
2941,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,24,SINGAPORE,27.0,0.0,,36
44522,EPX,Travel Agency,Online,Cancellation Plan,0,5,"KOREA, REPUBLIC OF",38.0,0.0,,36
40418,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,95,NEW ZEALAND,59.4,35.64,,53
42453,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,33,VIET NAM,21.0,0.0,,36
39153,JWT,Airlines,Online,Value Plan,0,19,INDIA,31.0,12.4,F,118
18363,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,26,VIET NAM,103.0,0.0,,36
23859,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,36,GERMANY,112.0,0.0,,36
39995,EPX,Travel Agency,Online,Cancellation Plan,0,24,MALAYSIA,10.0,0.0,,36
14805,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,106,AUSTRALIA,49.5,29.7,,28
63209,C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,32.4,8.1,F,59
40426,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,71,JAPAN,9.9,5.94,,31
24135,JZI,Airlines,Online,Basic Plan,0,2,INDONESIA,18.0,6.3,F,48
37978,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,63,SWITZERLAND,63.0,0.0,,36
57446,EPX,Travel Agency,Online,Cancellation Plan,0,3,THAILAND,17.0,0.0,,36
8484,RAB,Airlines,Online,Value Plan,0,24,BRUNEI DARUSSALAM,15.0,6.0,M,74
30822,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,5,SINGAPORE,32.0,0.0,,36
46994,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,26,CANADA,0.0,0.0,,26
62704,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,CHINA,20.0,0.0,,45
14553,SSI,Airlines,Online,Ticket Protector,0,21,SINGAPORE,4.68,1.31,,48
34877,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,40,CHINA,20.0,0.0,,22
20926,JZI,Airlines,Online,Value Plan,0,7,CHINA,45.0,15.75,M,30
31551,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,70,MYANMAR,20.0,0.0,,36
4503,EPX,Travel Agency,Online,Cancellation Plan,0,2,THAILAND,10.0,0.0,,36
46538,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,58,AUSTRALIA,99.0,59.4,,48
48025,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,8,GERMANY,39.6,23.76,,41
46633,EPX,Travel Agency,Online,Cancellation Plan,0,18,CHINA,51.0,0.0,,36
9279,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,78,AUSTRALIA,99.0,59.4,,39
15386,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,35,"KOREA, REPUBLIC OF",91.0,0.0,,36
48476,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,8,GERMANY,49.5,29.7,,39
8419,EPX,Travel Agency,Online,Cancellation Plan,0,3,HONG KONG,22.0,0.0,,56
53359,C2B,Airlines,Online,Silver Plan,0,12,SINGAPORE,29.5,7.38,F,41
43798,EPX,Travel Agency,Online,Cancellation Plan,0,14,MALAYSIA,10.0,0.0,,36
44395,SSI,Airlines,Online,Ticket Protector,0,52,SINGAPORE,2.76,0.77,,48
29024,EPX,Travel Agency,Online,Cancellation Plan,0,69,SLOVENIA,16.0,0.0,,36
33975,C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,35.5,8.88,M,40
24485,EPX,Travel Agency,Online,Cancellation Plan,0,151,CHINA,32.0,0.0,,36
59982,SSI,Airlines,Online,Ticket Protector,0,75,SINGAPORE,1.29,0.36,,48
57191,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,18,AUSTRALIA,59.4,35.64,,31
61458,C2B,Airlines,Online,Silver Plan,0,5,SINGAPORE,45.0,11.25,M,39
53266,EPX,Travel Agency,Online,Cancellation Plan,0,78,SINGAPORE,10.0,0.0,,32
15109,CBH,Travel Agency,Offline,Comprehensive Plan,0,8,THAILAND,29.0,9.57,M,27
56269,C2B,Airlines,Online,Bronze Plan,0,16,SINGAPORE,16.0,4.0,F,47
44718,JZI,Airlines,Online,Basic Plan,0,23,JAPAN,0.0,12.25,M,27
4104,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,100,UNITED KINGDOM,76.0,0.0,,36
49584,C2B,Airlines,Online,Bronze Plan,0,19,SINGAPORE,48.0,12.0,F,22
10042,EPX,Travel Agency,Online,Cancellation Plan,0,25,SINGAPORE,21.0,0.0,,36
56098,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,16.0,4.0,M,36
31500,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,13.5,3.38,M,30
22949,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,HONG KONG,30.0,0.0,,36
14626,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,THAILAND,20.0,0.0,,26
469,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,14,MALAYSIA,20.0,0.0,,39
12110,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,57,AUSTRALIA,69.3,41.58,,30
17661,EPX,Travel Agency,Online,Cancellation Plan,0,3,GERMANY,37.0,0.0,,36
368,RAB,Airlines,Online,Value Plan,0,75,BRUNEI DARUSSALAM,31.0,12.4,,78
2409,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,62,INDONESIA,20.0,0.0,,29
33789,C2B,Airlines,Online,Bronze Plan,0,27,SINGAPORE,13.5,3.38,F,30
50270,EPX,Travel Agency,Online,Cancellation Plan,0,4,SINGAPORE,10.0,0.0,,36
30170,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,28,CANADA,0.0,23.76,,46
53896,EPX,Travel Agency,Online,Cancellation Plan,0,47,THAILAND,27.0,0.0,,36
33086,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,THAILAND,47.0,0.0,,36
12130,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,MALAYSIA,20.0,0.0,,26
51914,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,36,"KOREA, REPUBLIC OF",47.0,0.0,,36
5206,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,21,CHINA,57.0,0.0,,36
20913,KML,Travel Agency,Online,Value Plan,0,43,SPAIN,95.0,36.1,F,48
24111,EPX,Travel Agency,Online,Cancellation Plan,0,10,SINGAPORE,24.0,0.0,,36
48799,JZI,Airlines,Online,Basic Plan,0,26,THAILAND,22.0,7.7,F,28
24689,EPX,Travel Agency,Online,Cancellation Plan,0,3,UNITED STATES,80.0,0.0,,32
57175,C2B,Airlines,Online,Gold Plan,1,36,SINGAPORE,105.6,26.4,M,32
53551,JZI,Airlines,Online,Value Plan,0,8,"KOREA, REPUBLIC OF",58.0,20.3,M,55
45656,EPX,Travel Agency,Online,Cancellation Plan,0,7,SINGAPORE,10.0,0.0,,38
48597,RAB,Airlines,Online,Value Plan,0,38,BRUNEI DARUSSALAM,15.0,6.0,M,28
20066,JZI,Airlines,Online,Basic Plan,0,83,INDONESIA,37.0,12.95,F,36
39052,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,36,THAILAND,22.0,0.0,,27
21606,EPX,Travel Agency,Online,Cancellation Plan,0,112,AUSTRIA,80.0,0.0,,36
62579,C2B,Airlines,Online,Annual Silver Plan,0,364,SINGAPORE,259.2,64.8,F,37
46007,EPX,Travel Agency,Online,Cancellation Plan,0,109,THAILAND,-19.0,0.0,,32
26461,EPX,Travel Agency,Online,Cancellation Plan,0,8,VIET NAM,15.0,0.0,,36
50997,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,39,AUSTRALIA,75.0,0.0,,36
56476,C2B,Airlines,Online,Bronze Plan,0,25,SINGAPORE,27.0,6.75,M,42
32630,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,3,MALAYSIA,30.0,0.0,,40
56676,C2B,Airlines,Online,Bronze Plan,0,42,SINGAPORE,112.0,28.0,M,42
30201,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,208,UNITED STATES,112.0,0.0,,54
16494,EPX,Travel Agency,Online,Cancellation Plan,0,97,PERU,23.0,0.0,,32
28500,EPX,Travel Agency,Online,Cancellation Plan,0,8,SINGAPORE,-52.0,0.0,,36
38722,EPX,Travel Agency,Online,Cancellation Plan,0,3,MALAYSIA,11.0,0.0,,36
57761,C2B,Airlines,Online,Annual Silver Plan,0,371,SINGAPORE,259.2,64.8,F,23
3726,EPX,Travel Agency,Online,Cancellation Plan,0,74,JAPAN,44.0,0.0,,30
3215,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,67,VIET NAM,20.0,0.0,,36
55229,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,94,CHINA,50.0,0.0,,36
52505,EPX,Travel Agency,Online,Cancellation Plan,0,67,SINGAPORE,80.0,0.0,,22
47819,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,34,MALAYSIA,29.7,17.82,,31
8179,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,20,THAILAND,22.0,0.0,,36
6077,EPX,Travel Agency,Online,Cancellation Plan,0,3,SINGAPORE,15.0,0.0,,36
57756,C2B,Airlines,Online,Annual Silver Plan,1,365,SINGAPORE,193.2,48.3,F,51
33551,JZI,Airlines,Online,Basic Plan,0,20,HONG KONG,26.0,9.1,M,48
22843,SSI,Airlines,Online,Ticket Protector,0,62,SINGAPORE,7.01,1.96,,48
53466,EPX,Travel Agency,Online,Cancellation Plan,0,39,INDIA,37.0,0.0,,36
57416,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,59,JAPAN,60.0,0.0,,36
37903,JZI,Airlines,Online,Basic Plan,0,26,HONG KONG,35.0,12.25,M,45
51982,EPX,Travel Agency,Online,Cancellation Plan,0,12,UNITED STATES,80.0,0.0,,34
28238,EPX,Travel Agency,Online,Cancellation Plan,0,6,CHINA,27.0,0.0,,36
41605,JZI,Airlines,Online,Basic Plan,0,7,THAILAND,18.0,6.3,M,44
17884,EPX,Travel Agency,Online,Cancellation Plan,0,15,GERMANY,80.0,0.0,,36
24429,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,17,THAILAND,24.0,0.0,,36
26380,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,40,GREECE,19.8,11.88,,33
6867,C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,23.4,5.85,M,29
738,RAB,Airlines,Online,Value Plan,0,8,BRUNEI DARUSSALAM,15.0,6.0,M,47
48285,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,18,UNITED KINGDOM,91.0,0.0,,36
51366,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,70,SINGAPORE,112.0,0.0,,36
58393,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,5,MALAYSIA,39.6,23.76,,61
22787,EPX,Travel Agency,Online,Cancellation Plan,0,5,THAILAND,10.0,0.0,,36
44683,EPX,Travel Agency,Online,Cancellation Plan,0,8,INDONESIA,10.0,0.0,,36
42922,EPX,Travel Agency,Online,Cancellation Plan,0,4,SINGAPORE,10.0,0.0,,36
55218,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,46,AUSTRALIA,99.0,59.4,,48
4116,EPX,Travel Agency,Online,Cancellation Plan,0,19,MALAYSIA,10.0,0.0,,22
37477,C2B,Airlines,Online,Annual Gold Plan,0,365,SINGAPORE,389.35,97.34,F,69
22150,C2B,Airlines,Online,Bronze Plan,0,3,SINGAPORE,17.55,4.39,M,28
61792,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,5,INDIA,29.0,18.85,F,48
6458,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,38,"KOREA, REPUBLIC OF",84.0,0.0,,36
17716,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,261,COLOMBIA,20.0,0.0,,36
853,EPX,Travel Agency,Online,Cancellation Plan,0,30,THAILAND,14.0,0.0,,36
34160,JZI,Airlines,Online,Basic Plan,0,13,CAMBODIA,30.0,10.5,M,47
36471,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,148,MALAYSIA,24.0,0.0,,36
62524,LWC,Travel Agency,Online,Annual Travel Protect Gold,0,367,UNITED STATES,256.2,166.53,F,51
1577,JZI,Airlines,Online,Value Plan,0,55,JAPAN,147.0,51.45,F,67
44595,C2B,Airlines,Online,Bronze Plan,0,65,SINGAPORE,72.0,18.0,F,36
56555,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,29,CHINA,38.0,0.0,,36
26297,EPX,Travel Agency,Online,Cancellation Plan,0,75,"KOREA, REPUBLIC OF",15.0,0.0,,32
42253,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,5,MALAYSIA,41.0,0.0,,34
53795,C2B,Airlines,Online,Annual Silver Plan,0,386,SINGAPORE,216.0,54.0,F,43
48296,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,MALAYSIA,36.0,0.0,,36
48029,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,8,MALAYSIA,49.5,29.7,,31
15632,EPX,Travel Agency,Online,Cancellation Plan,0,6,MALAYSIA,22.0,0.0,,36
7610,EPX,Travel Agency,Online,Cancellation Plan,0,240,SWITZERLAND,80.0,0.0,,36
8268,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,12,MALAYSIA,20.0,0.0,,36
42235,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,44,ICELAND,39.6,23.76,,48
56599,EPX,Travel Agency,Online,Cancellation Plan,0,27,MAURITIUS,63.0,0.0,,36
44012,JZI,Airlines,Online,Basic Plan,0,79,THAILAND,30.0,10.5,M,38
22860,JZI,Airlines,Online,Basic Plan,0,35,CHINA,63.0,22.05,M,43
26142,EPX,Travel Agency,Online,Cancellation Plan,0,61,THAILAND,10.0,0.0,,30
27806,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,73,MALAYSIA,20.0,0.0,,36
20406,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,48,JAPAN,46.0,0.0,,36
17084,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,66,INDONESIA,20.0,0.0,,34
54617,EPX,Travel Agency,Online,Cancellation Plan,0,48,SINGAPORE,0.0,0.0,,36
31531,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,28,MALAYSIA,29.7,17.82,,33
43889,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,27,UNITED KINGDOM,29.7,17.82,,40
57274,EPX,Travel Agency,Online,Cancellation Plan,0,88,CHINA,45.0,0.0,,36
50735,TST,Travel Agency,Offline,Travel Cruise Protect,0,14,THAILAND,30.0,10.5,F,29
9110,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,14,THAILAND,29.7,17.82,,36
56537,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,17,THAILAND,69.3,41.58,,28
13779,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,INDIA,37.0,0.0,,36
40194,JZI,Airlines,Online,Basic Plan,0,10,CHINA,35.0,12.25,M,59
32181,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,13.5,3.38,F,26
29408,JZI,Airlines,Online,Value Plan,0,167,GERMANY,87.0,30.45,F,37
20340,C2B,Airlines,Online,Bronze Plan,0,30,SINGAPORE,59.15,14.79,F,27
6641,EPX,Travel Agency,Online,Cancellation Plan,0,2,MALAYSIA,10.0,0.0,,29
52382,C2B,Airlines,Online,Bronze Plan,0,11,SINGAPORE,21.0,5.25,M,51
59388,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,216.0,54.0,M,55
28721,C2B,Airlines,Online,Bronze Plan,0,22,SINGAPORE,23.5,5.88,F,31
14124,JZI,Airlines,Online,Basic Plan,0,19,CHINA,22.0,7.7,F,29
26770,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,27,UNITED STATES,112.0,0.0,,59
39877,C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,16.0,4.0,M,25
14048,EPX,Travel Agency,Online,Cancellation Plan,0,57,CANADA,12.0,0.0,,29
22380,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,31,PHILIPPINES,22.0,0.0,,36
6336,EPX,Travel Agency,Online,Cancellation Plan,0,28,BRUNEI DARUSSALAM,24.0,0.0,,36
